File	longest	second_longest	completeness
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_017pct_5/longreads/medaka_consensus/consensus.fasta	3099044	1046971	1.0003650619543676
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_017pct_6/longreads/medaka_consensus/consensus.fasta	3098777	1047000	1.0003076364783996
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_017pct_7/longreads/medaka_consensus/consensus.fasta	3098820	1046957	1.0003076364783996
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_017pct_8/longreads/medaka_consensus/consensus.fasta	3099167	1047233	1.0004579561066687
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_017pct_9/longreads/medaka_consensus/consensus.fasta	3099127	1047178	1.000435034172984
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_018pct_10/longreads/medaka_consensus/consensus.fasta	3099067	1046975	1.0003715766092043
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_018pct_1/longreads/medaka_consensus/consensus.fasta	3099095	1046986	1.0003809866661906
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_018pct_2/longreads/medaka_consensus/consensus.fasta	3098791	1046975	1.0003049823597625
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_018pct_3/longreads/medaka_consensus/consensus.fasta	3098799	1046975	1.000306912627862
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_018pct_4/longreads/medaka_consensus/consensus.fasta	3098813	1046968	1.0003086016124494
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_018pct_5/longreads/medaka_consensus/consensus.fasta	3098798	1046976	1.000306912627862
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_018pct_6/longreads/medaka_consensus/consensus.fasta	3098801	1046988	1.0003105318805492
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_018pct_7/longreads/medaka_consensus/consensus.fasta	3098795	1046962	1.0003028108081502
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_018pct_8/longreads/medaka_consensus/consensus.fasta	3098833	1047193	1.0003677160730047
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_018pct_9/longreads/medaka_consensus/consensus.fasta	3098757	1046961	1.000293400751164
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_019pct_10/longreads/medaka_consensus/consensus.fasta	3099049	1046984	1.000369405057592
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_019pct_1/longreads/medaka_consensus/consensus.fasta	3098739	1046983	1.0002943658852137
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_019pct_2/longreads/medaka_consensus/consensus.fasta	3098784	1046965	1.0003008805400504
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_019pct_3/longreads/medaka_consensus/consensus.fasta	3098774	1046996	1.0003059474938123
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_019pct_4/longreads/medaka_consensus/consensus.fasta	3099264	1046967	1.0004171791930612
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_019pct_5/longreads/medaka_consensus/consensus.fasta	3098994	1046957	1.0003496198095694
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_019pct_6/longreads/medaka_consensus/consensus.fasta	3098760	1046981	1.0002989502719506
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_019pct_7/longreads/medaka_consensus/consensus.fasta	3099078	1046964	1.0003715766092043
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_019pct_8/longreads/medaka_consensus/consensus.fasta	3099258	1046989	1.0004210397292606
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_019pct_9/longreads/medaka_consensus/consensus.fasta	3098969	1047218	1.0004065627185124
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_020pct_10/longreads/medaka_consensus/consensus.fasta	3098763	1046969	1.0002967787203385
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_020pct_1/longreads/medaka_consensus/consensus.fasta	3098997	1046982	1.0003563757479186
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_020pct_2/longreads/medaka_consensus/consensus.fasta	3098778	1046969	1.0003003979730254
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_020pct_3/longreads/medaka_consensus/consensus.fasta	3098778	1046993	1.0003061887773248
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_020pct_4/longreads/medaka_consensus/consensus.fasta	3098750	1046960	1.000291470483064
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_020pct_5/longreads/medaka_consensus/consensus.fasta	3098992	1046963	1.0003505849436194
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_020pct_6/longreads/medaka_consensus/consensus.fasta	3098762	1046995	1.0003028108081502
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_020pct_7/longreads/medaka_consensus/consensus.fasta	3098793	1046971	1.0003044997927375
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_020pct_8/longreads/medaka_consensus/consensus.fasta	3098803	1046988	1.0003110144475742
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_020pct_9/longreads/medaka_consensus/consensus.fasta	3098924	1047941	1.0005701529399673
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_021pct_10/longreads/medaka_consensus/consensus.fasta	3098754	1046984	1.0002982264214133
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_021pct_1/longreads/medaka_consensus/consensus.fasta	3099008	1046988	1.0003604775676305
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_021pct_2/longreads/medaka_consensus/consensus.fasta	3098746	1046960	1.000290505349014
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_021pct_3/longreads/medaka_consensus/consensus.fasta	3098949	1046996	1.0003481721084946
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_021pct_4/longreads/medaka_consensus/consensus.fasta	3098907	1046969	1.000331523546134
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_021pct_5/longreads/medaka_consensus/consensus.fasta	3098999	1046950	1.0003491372425444
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_021pct_6/longreads/medaka_consensus/consensus.fasta	3098751	1046990	1.0002989502719506
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_021pct_7/longreads/medaka_consensus/consensus.fasta	3098805	1046952	1.0003028108081502
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_021pct_8/longreads/medaka_consensus/consensus.fasta	3099010	1046968	1.000356134464406
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_021pct_9/longreads/medaka_consensus/consensus.fasta	3098913	1046962	1.0003312822626216
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_022pct_10/longreads/medaka_consensus/consensus.fasta	3098739	1046985	1.0002948484522387
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_022pct_1/longreads/medaka_consensus/consensus.fasta	3098959	1047231	1.0004072865690499
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_022pct_2/longreads/medaka_consensus/consensus.fasta	3098735	1046966	1.0002892989314518
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_022pct_3/longreads/medaka_consensus/consensus.fasta	3098731	1046987	1.000293400751164
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_022pct_4/longreads/medaka_consensus/consensus.fasta	3099760	1047072	1.0005621905840556
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_022pct_5/longreads/medaka_consensus/consensus.fasta	3098756	1046948	1.0002900227819893
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_022pct_6/longreads/medaka_consensus/consensus.fasta	3098727	1046997	1.0002948484522387
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_022pct_7/longreads/medaka_consensus/consensus.fasta	3099029	1047467	1.0004811193238656
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_022pct_8/longreads/medaka_consensus/consensus.fasta	3099005	1047329	1.0004420313948454
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_022pct_9/longreads/medaka_consensus/consensus.fasta	3098923	1046954	1.0003317648296466
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_023pct_10/longreads/medaka_consensus/consensus.fasta	3098724	1046981	1.0002902640655018
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_023pct_1/longreads/medaka_consensus/consensus.fasta	3098724	1047240	1.0003527564952315
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_023pct_2/longreads/medaka_consensus/consensus.fasta	3098725	1046964	1.0002864035293022
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_023pct_3/longreads/medaka_consensus/consensus.fasta	3098926	1046967	1.0003356253658462
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_023pct_4/longreads/medaka_consensus/consensus.fasta	3098739	1046956	1.000287851230377
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_023pct_5/longreads/medaka_consensus/consensus.fasta	3098975	1046965	1.0003469656909323
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_023pct_6/longreads/medaka_consensus/consensus.fasta	3098707	1046988	1.000287851230377
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_023pct_7/longreads/medaka_consensus/consensus.fasta	3099289	1046963	1.0004222461468228
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_023pct_8/longreads/medaka_consensus/consensus.fasta	3099114	1047230	1.0004444442299703
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_023pct_9/longreads/medaka_consensus/consensus.fasta	3098884	1047203	1.0003824343672654
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_024pct_10/longreads/medaka_consensus/consensus.fasta	3098724	1046975	1.0002888163644268
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_024pct_1/longreads/medaka_consensus/consensus.fasta	3098978	1046991	1.0003539629127938
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_024pct_2/longreads/medaka_consensus/consensus.fasta	3098741	1046956	1.000288333797402
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_024pct_3/longreads/medaka_consensus/consensus.fasta	3098901	1046966	1.000329351994522
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_024pct_4/longreads/medaka_consensus/consensus.fasta	3099693	1045185	1.0000907226006888
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_024pct_5/longreads/medaka_consensus/consensus.fasta	3098725	1046970	1.000287851230377
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_024pct_6/longreads/medaka_consensus/consensus.fasta	3098716	1046964	1.00028423197769
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_024pct_7/longreads/medaka_consensus/consensus.fasta	3099255	1047130	1.0004543368539816
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_024pct_8/longreads/medaka_consensus/consensus.fasta	3099091	1046965	1.0003749545783789
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_024pct_9/longreads/medaka_consensus/consensus.fasta	3098967	1047168	1.000394015975864
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_025pct_10/longreads/medaka_consensus/consensus.fasta	3098998	1047117	1.0003891903056146
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_025pct_1/longreads/medaka_consensus/consensus.fasta	3099022	1046985	1.0003631316862678
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_025pct_2/longreads/medaka_consensus/consensus.fasta	3098693	1046947	1.000274580637191
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_025pct_3/longreads/medaka_consensus/consensus.fasta	3098711	1046969	1.00028423197769
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_025pct_4/longreads/medaka_consensus/consensus.fasta	3099759	1046951	1.0005327539955344
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_025pct_5/longreads/medaka_consensus/consensus.fasta	3098974	1046958	1.0003450354228325
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_025pct_6/longreads/medaka_consensus/consensus.fasta	3098710	1046963	1.0002825429931026
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_025pct_7/longreads/medaka_consensus/consensus.fasta	3098773	1046954	1.000295572302776
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_025pct_8/longreads/medaka_consensus/consensus.fasta	3099061	1046953	1.000364820670855
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_025pct_9/longreads/medaka_consensus/consensus.fasta	3098902	1047159	1.0003761609959412
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_026pct_10/longreads/medaka_consensus/consensus.fasta	3098703	1046980	1.0002849558282274
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_026pct_1/longreads/medaka_consensus/consensus.fasta	3098868	1046983	1.0003254914583224
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_026pct_2/longreads/medaka_consensus/consensus.fasta	3098700	1046947	1.0002762696217784
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_026pct_3/longreads/medaka_consensus/consensus.fasta	3098893	1046976	1.0003298345615468
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_026pct_4/longreads/medaka_consensus/consensus.fasta	3099650	1046959	1.000508384360775
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_026pct_5/longreads/medaka_consensus/consensus.fasta	3098687	1047288	1.0003554106138688
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_026pct_6/longreads/medaka_consensus/consensus.fasta	3098701	1046976	1.0002835081271526
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_026pct_7/longreads/medaka_consensus/consensus.fasta	3099115	1046953	1.0003778499805285
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_026pct_8/longreads/medaka_consensus/consensus.fasta	3098971	1046945	1.0003411748866329
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_026pct_9/longreads/medaka_consensus/consensus.fasta	3098879	1046963	1.00032331990671
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_027pct_10/longreads/medaka_consensus/consensus.fasta	3098679	1047082	1.0003037759422
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_027pct_1/longreads/medaka_consensus/consensus.fasta	3098801	1047273	1.0003792976816033
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_027pct_2/longreads/medaka_consensus/consensus.fasta	3098680	1046958	1.0002740980701663
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_027pct_3/longreads/medaka_consensus/consensus.fasta	3098673	1046964	1.0002738567866538
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_027pct_4/longreads/medaka_consensus/consensus.fasta	3098959	1046965	1.0003431051547327
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_027pct_5/longreads/medaka_consensus/consensus.fasta	3098927	1047290	1.0004138012238866
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_027pct_6/longreads/medaka_consensus/consensus.fasta	3098692	1046977	1.0002815778590528
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_027pct_7/longreads/medaka_consensus/consensus.fasta	3099018	1046963	1.0003568583149436
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_027pct_8/longreads/medaka_consensus/consensus.fasta	3099093	1046950	1.0003718178927166
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_027pct_9/longreads/medaka_consensus/consensus.fasta	3098869	1046948	1.0003172878188984
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_028pct_10/longreads/medaka_consensus/consensus.fasta	3098699	1046975	1.000282784276615
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_028pct_1/longreads/medaka_consensus/consensus.fasta	3098848	1046976	1.0003189768034857
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_028pct_2/longreads/medaka_consensus/consensus.fasta	3098694	1044618	0.9997128726201604
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_028pct_3/longreads/medaka_consensus/consensus.fasta	3098896	1046977	1.0003307996955968
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_028pct_4/longreads/medaka_consensus/consensus.fasta	3099209	1046964	1.0004031847493378
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_028pct_5/longreads/medaka_consensus/consensus.fasta	3098682	1046964	1.000276028338266
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_028pct_6/longreads/medaka_consensus/consensus.fasta	3098690	1046970	1.0002794063074405
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_028pct_7/longreads/medaka_consensus/consensus.fasta	3099052	1046955	1.0003631316862678
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_028pct_8/longreads/medaka_consensus/consensus.fasta	3098922	1046942	1.0003286281439845
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_028pct_9/longreads/medaka_consensus/consensus.fasta	3098952	1047176	1.0003923269912767
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_029pct_10/longreads/medaka_consensus/consensus.fasta	3098645	1046969	1.000268307265867
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_029pct_1/longreads/medaka_consensus/consensus.fasta	3098651	1047264	1.0003409336031204
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_029pct_2/longreads/medaka_consensus/consensus.fasta	3098658	1046953	1.0002675834153296
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_029pct_3/longreads/medaka_consensus/consensus.fasta	3098904	1046967	1.0003303171285718
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_029pct_4/longreads/medaka_consensus/consensus.fasta	3099325	1046956	1.0004292433686846
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_029pct_5/longreads/medaka_consensus/consensus.fasta	3098664	1046958	1.0002702375339667
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_029pct_6/longreads/medaka_consensus/consensus.fasta	3098678	1046961	1.0002743393536786
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_029pct_7/longreads/medaka_consensus/consensus.fasta	3098693	1046955	1.000276510905291
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_029pct_8/longreads/medaka_consensus/consensus.fasta	3098925	1046956	1.0003327299636964
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_029pct_9/longreads/medaka_consensus/consensus.fasta	3098879	1046946	1.0003192180869982
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_030pct_10/longreads/medaka_consensus/consensus.fasta	3098668	1046965	1.0002728916526038
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_030pct_1/longreads/medaka_consensus/consensus.fasta	3098624	1046953	1.0002593797759056
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_030pct_2/longreads/medaka_consensus/consensus.fasta	3098652	1046944	1.0002639641626425
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_030pct_3/longreads/medaka_consensus/consensus.fasta	3098910	1046960	1.0003300758450593
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_030pct_4/longreads/medaka_consensus/consensus.fasta	3099318	1046970	1.0004309323532719
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_030pct_5/longreads/medaka_consensus/consensus.fasta	3098764	1046951	1.0002926769006264
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_030pct_6/longreads/medaka_consensus/consensus.fasta	3098668	1046960	1.0002716852350415
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_030pct_7/longreads/medaka_consensus/consensus.fasta	3098947	1046965	1.000340209752583
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_030pct_8/longreads/medaka_consensus/consensus.fasta	3098837	1046947	1.000309325462987
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_030pct_9/longreads/medaka_consensus/consensus.fasta	3098867	1046934	1.0003134272826988
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_035pct_10/longreads/medaka_consensus/consensus.fasta	3098629	1046960	1.0002622751780552
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_035pct_1/longreads/medaka_consensus/consensus.fasta	3098584	1047133	1.0002931594676514
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_035pct_2/longreads/medaka_consensus/consensus.fasta	3098609	1046940	1.0002526238375564
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_035pct_3/longreads/medaka_consensus/consensus.fasta	3098579	1046950	1.000247798167307
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_035pct_4/longreads/medaka_consensus/consensus.fasta	3099736	1046940	1.0005245503561104
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_035pct_5/longreads/medaka_consensus/consensus.fasta	3098632	1046949	1.0002603449099554
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_035pct_6/longreads/medaka_consensus/consensus.fasta	3098812	1046949	1.0003037759422
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_035pct_7/longreads/medaka_consensus/consensus.fasta	3098626	1046940	1.0002567256572683
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_035pct_8/longreads/medaka_consensus/consensus.fasta	3098867	1046929	1.0003122208651365
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_035pct_9/longreads/medaka_consensus/consensus.fasta	3099159	1046931	1.0003831582178027
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_040pct_10/longreads/medaka_consensus/consensus.fasta	3098542	1046927	1.0002333211565588
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_040pct_1/longreads/medaka_consensus/consensus.fasta	3098554	1046924	1.000235492708171
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_040pct_2/longreads/medaka_consensus/consensus.fasta	3098584	1046921	1.0002420073630076
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_040pct_3/longreads/medaka_consensus/consensus.fasta	3098587	1046946	1.0002487633013568
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_040pct_4/longreads/medaka_consensus/consensus.fasta	3098700	1047090	1.0003107731640617
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_040pct_5/longreads/medaka_consensus/consensus.fasta	3098745	1046929	1.000282784276615
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_040pct_6/longreads/medaka_consensus/consensus.fasta	3098781	1046936	1.0002931594676514
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_040pct_7/longreads/medaka_consensus/consensus.fasta	3098894	1046932	1.0003194593705107
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_040pct_8/longreads/medaka_consensus/consensus.fasta	3098805	1046902	1.0002907466325266
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_040pct_9/longreads/medaka_consensus/consensus.fasta	3098549	1046942	1.000238629393833
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_045pct_10/longreads/medaka_consensus/consensus.fasta	3098837	1046913	1.000301121823563
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_045pct_1/longreads/medaka_consensus/consensus.fasta	3098806	1047205	1.0003640968203176
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_045pct_2/longreads/medaka_consensus/consensus.fasta	3098512	1046921	1.0002246349501098
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_045pct_3/longreads/medaka_consensus/consensus.fasta	3098536	1046920	1.0002301844708967
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_045pct_4/longreads/medaka_consensus/consensus.fasta	3098486	1046920	1.0002181202952731
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_045pct_5/longreads/medaka_consensus/consensus.fasta	3098899	1046916	1.0003168052518734
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_045pct_6/longreads/medaka_consensus/consensus.fasta	3098760	1046911	1.0002820604260778
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_045pct_7/longreads/medaka_consensus/consensus.fasta	3098853	1046913	1.0003049823597625
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_045pct_8/longreads/medaka_consensus/consensus.fasta	3098752	1046912	1.0002803714414905
